Age,Sex,Country,Unemployment Rate (%),Year,Month
25+,Female,United Kingdom,0.03899409,2015,9
25+,Female,United Kingdom,0.0380106,2015,10
25+,Female,United Kingdom,0.03207534,2024,2
25+,Female,United Kingdom,0.03032373,2024,3
25+,Female,United Kingdom,0.0307818,2024,4
25+,Female,United Kingdom,0.02935381,2024,5
25+,Female,United Kingdom,0.0278361,2024,6
25+,Female,United Kingdom,0.02877212,2024,7
25+,Female,United Kingdom,0.0297758199999999,2023,1
25+,Female,United Kingdom,0.02821273,2023,2
25+,Female,United Kingdom,0.02861456,2023,3
25+,Female,United Kingdom,0.0294400199999999,2023,4
25+,Female,United Kingdom,0.03119857,2023,5
25+,Female,United Kingdom,0.03073045,2023,6
25+,Female,United Kingdom,0.0296584199999999,2023,7
25+,Female,United Kingdom,0.02909041,2023,8
25+,Female,United Kingdom,0.0277511999999999,2023,9
25+,Female,United Kingdom,0.0280795199999999,2023,10
25+,Female,United Kingdom,0.02790666,2023,11
25+,Female,United Kingdom,0.0301786099999999,2023,12
25+,Female,United Kingdom,0.03109835,2024,1
25+,Female,United Kingdom,0.0377137399999999,2020,9
25+,Female,United Kingdom,0.03857034,2020,10
25+,Female,United Kingdom,0.04043406,2020,11
25+,Female,United Kingdom,0.03976527,2020,12
25+,Female,United Kingdom,0.03856218,2021,1
25+,Female,United Kingdom,0.03817793,2021,2
25+,Female,United Kingdom,0.03833161,2021,3
25+,Female,United Kingdom,0.03829435,2021,4
25+,Female,United Kingdom,0.03681997,2021,5
25+,Female,United Kingdom,0.03542873,2021,6
25+,Female,United Kingdom,0.03486049,2021,7
25+,Female,United Kingdom,0.03345929,2021,8
25+,Female,United Kingdom,0.03373494,2021,9
25+,Female,United Kingdom,0.03264095,2021,10
25+,Female,United Kingdom,0.03241637,2021,11
25+,Female,United Kingdom,0.0312110699999999,2021,12
25+,Female,United Kingdom,0.03020227,2022,1
25+,Female,United Kingdom,0.02973926,2022,2
25+,Female,United Kingdom,0.03103448,2022,3
25+,Female,United Kingdom,0.03082733,2022,4
25+,Female,United Kingdom,0.03218501,2022,5
25+,Female,United Kingdom,0.03220257,2022,6
25+,Female,United Kingdom,0.03148848,2022,7
25+,Female,United Kingdom,0.03104474,2022,8
25+,Female,United Kingdom,0.03083944,2022,9
25+,Female,United Kingdom,0.0294930199999999,2022,10
25+,Female,United Kingdom,0.0301441699999999,2022,11
25+,Female,United Kingdom,0.02949914,2022,12
25+,Female,United Kingdom,0.03806254,2015,11
25+,Female,United Kingdom,0.03786125,2015,12
25+,Female,United Kingdom,0.0379850699999999,2016,1
25+,Female,United Kingdom,0.03828963,2016,2
25+,Female,United Kingdom,0.03832727,2016,3
25+,Female,United Kingdom,0.03714117,2016,4
25+,Female,United Kingdom,0.0377735099999999,2016,5
25+,Female,United Kingdom,0.0372941399999999,2016,6
25+,Female,United Kingdom,0.03892657,2016,7
25+,Female,United Kingdom,0.03755246,2016,8
25+,Female,United Kingdom,0.03762769,2016,9
25+,Female,United Kingdom,0.03765138,2016,10
25+,Female,United Kingdom,0.03758242,2016,11
25+,Female,United Kingdom,0.03756866,2016,12
25+,Female,United Kingdom,0.03622923,2017,1
25+,Female,United Kingdom,0.0344398999999999,2017,2
25+,Female,United Kingdom,0.03420053,2017,3
25+,Female,United Kingdom,0.03353992,2017,4
25+,Female,United Kingdom,0.03356095,2017,5
25+,Female,United Kingdom,0.03341531,2017,6
25+,Female,United Kingdom,0.03362013,2017,7
25+,Female,United Kingdom,0.03323678,2017,8
25+,Female,United Kingdom,0.0325309,2017,9
25+,Female,United Kingdom,0.03288383,2017,10
25+,Female,United Kingdom,0.03378232,2017,11
25+,Female,United Kingdom,0.03425494,2017,12
25+,Female,United Kingdom,0.03301514,2018,1
25+,Female,United Kingdom,0.03269891,2018,2
25+,Female,United Kingdom,0.03211762,2018,3
25+,Female,United Kingdom,0.03240741,2018,4
25+,Female,United Kingdom,0.03219819,2018,5
25+,Female,United Kingdom,0.03195663,2018,6
25+,Female,United Kingdom,0.03186711,2018,7
25+,Female,United Kingdom,0.03191338,2018,8
25+,Female,United Kingdom,0.03181268,2018,9
25+,Female,United Kingdom,0.0310563399999999,2018,10
25+,Female,United Kingdom,0.03047091,2018,11
25+,Female,United Kingdom,0.0308149,2018,12
25+,Female,United Kingdom,0.0314176799999999,2019,1
25+,Female,United Kingdom,0.03104495,2019,2
25+,Female,United Kingdom,0.03007466,2019,3
25+,Female,United Kingdom,0.02891312,2019,4
25+,Female,United Kingdom,0.02961355,2019,5
25+,Female,United Kingdom,0.02928812,2019,6
25+,Female,United Kingdom,0.0293251,2019,7
25+,Female,United Kingdom,0.0279999999999999,2019,8
25+,Female,United Kingdom,0.0281068199999999,2019,9
25+,Female,United Kingdom,0.0291025499999999,2019,10
25+,Female,United Kingdom,0.02897443,2019,11
25+,Female,United Kingdom,0.02898752,2019,12
25+,Female,United Kingdom,0.0290645499999999,2020,1
25+,Female,United Kingdom,0.0285477299999999,2020,2
25+,Female,United Kingdom,0.02846431,2020,3
25+,Female,United Kingdom,0.0293175499999999,2020,4
25+,Female,United Kingdom,0.0294896799999999,2020,5
25+,Female,United Kingdom,0.0313888899999999,2020,6
25+,Female,United Kingdom,0.03245675,2020,7
25+,Female,United Kingdom,0.03526971,2020,8
25+,Female,United Kingdom,0.04842154,2014,1
25+,Female,United Kingdom,0.03988861,2015,2
25+,Female,United Kingdom,0.0390578,2015,3
25+,Female,United Kingdom,0.0417513,2015,4
25+,Female,United Kingdom,0.04079175,2015,5
25+,Female,United Kingdom,0.04117515,2015,6
25+,Female,United Kingdom,0.04012043,2015,7
15-24,Male,Luxembourg,0.205,2024,6
15-24,Male,Luxembourg,0.206,2024,7
15-24,Male,Luxembourg,0.1689999999999999,2022,5
15-24,Male,Luxembourg,0.1689999999999999,2022,6
15-24,Male,Luxembourg,0.1669999999999999,2022,7
15-24,Male,Luxembourg,0.1689999999999999,2022,8
15-24,Male,Luxembourg,0.168,2022,9
15-24,Male,Luxembourg,0.171,2022,10
15-24,Male,Luxembourg,0.195,2021,4
15-24,Male,Luxembourg,0.186,2021,5
15-24,Male,Luxembourg,0.18,2021,6
15-24,Male,Luxembourg,0.184,2021,7
15-24,Male,Luxembourg,0.178,2021,8
15-24,Male,Luxembourg,0.175,2021,9
15-24,Male,Luxembourg,0.177,2021,10
15-24,Male,Luxembourg,0.176,2021,11
15-24,Male,Luxembourg,0.183,2021,12
15-24,Male,Luxembourg,0.183,2022,1
15-24,Male,Luxembourg,0.184,2022,2
15-24,Male,Luxembourg,0.18,2022,3
15-24,Male,Luxembourg,0.176,2022,4
15-24,Male,Luxembourg,0.154,2018,12
15-24,Male,Luxembourg,0.155,2019,1
15-24,Male,Luxembourg,0.175,2019,2
15-24,Male,Luxembourg,0.177,2019,3
15-24,Male,Luxembourg,0.181,2019,4
15-24,Male,Luxembourg,0.182,2019,5
15-24,Male,Luxembourg,0.186,2019,6
15-24,Male,Luxembourg,0.187,2019,7
15-24,Male,Luxembourg,0.185,2019,8
15-24,Male,Luxembourg,0.171,2019,9
15-24,Male,Luxembourg,0.179,2019,10
15-24,Male,Luxembourg,0.182,2019,11
15-24,Male,Luxembourg,0.192,2019,12
15-24,Male,Luxembourg,0.201,2020,1
15-24,Male,Luxembourg,0.198,2020,2
15-24,Male,Luxembourg,0.22,2020,3
15-24,Male,Luxembourg,0.264,2020,4
15-24,Male,Luxembourg,0.28,2020,5
15-24,Male,Luxembourg,0.284,2020,6
15-24,Male,Luxembourg,0.267,2020,7
15-24,Male,Luxembourg,0.251,2020,8
15-24,Male,Luxembourg,0.236,2020,9
15-24,Male,Luxembourg,0.215,2020,10
15-24,Male,Luxembourg,0.209,2020,11
15-24,Male,Luxembourg,0.22,2020,12
15-24,Male,Luxembourg,0.207,2021,1
15-24,Male,Luxembourg,0.205,2021,2
15-24,Male,Luxembourg,0.2,2021,3
15-24,Male,Luxembourg,0.205,2024,8
15-24,Male,Luxembourg,0.206,2024,9
15-24,Male,Luxembourg,0.1969999999999999,2014,1
15-24,Male,Luxembourg,0.1989999999999999,2014,2
15-24,Male,Luxembourg,0.206,2014,3
15-24,Male,Luxembourg,0.2339999999999999,2014,4
15-24,Male,Luxembourg,0.251,2014,5
15-24,Male,Luxembourg,0.246,2014,6
15-24,Male,Luxembourg,0.243,2014,10
15-24,Male,Luxembourg,0.249,2014,11
15-24,Male,Luxembourg,0.244,2014,12
15-24,Male,Luxembourg,0.212,2015,1
15-24,Male,Luxembourg,0.208,2015,2
15-24,Male,Luxembourg,0.1989999999999999,2015,3
15-24,Male,Luxembourg,0.18,2015,4
15-24,Male,Luxembourg,0.181,2015,5
15-24,Male,Luxembourg,0.183,2015,6
15-24,Male,Luxembourg,0.184,2015,7
15-24,Male,Luxembourg,0.186,2015,8
15-24,Male,Luxembourg,0.181,2015,9
15-24,Male,Luxembourg,0.186,2015,10
15-24,Male,Luxembourg,0.178,2015,11
15-24,Male,Luxembourg,0.176,2015,12
15-24,Male,Luxembourg,0.1939999999999999,2016,1
15-24,Male,Luxembourg,0.2,2016,2
15-24,Male,Luxembourg,0.205,2016,3
15-24,Male,Luxembourg,0.207,2016,4
15-24,Male,Luxembourg,0.208,2016,5
15-24,Male,Luxembourg,0.2019999999999999,2016,6
15-24,Male,Luxembourg,0.1989999999999999,2016,7
15-24,Male,Luxembourg,0.206,2016,8
15-24,Male,Luxembourg,0.22,2016,9
15-24,Male,Luxembourg,0.225,2016,10
15-24,Male,Luxembourg,0.226,2016,11
15-24,Male,Luxembourg,0.2289999999999999,2016,12
15-24,Male,Luxembourg,0.201,2017,1
15-24,Male,Luxembourg,0.2,2017,2
15-24,Male,Luxembourg,0.19,2017,3
15-24,Male,Luxembourg,0.178,2017,4
15-24,Male,Luxembourg,0.1689999999999999,2017,5
15-24,Male,Luxembourg,0.17,2017,6
15-24,Male,Luxembourg,0.1689999999999999,2017,7
15-24,Male,Luxembourg,0.162,2017,8
15-24,Male,Luxembourg,0.163,2017,9
15-24,Male,Luxembourg,0.153,2017,10
15-24,Male,Luxembourg,0.151,2017,11
15-24,Male,Luxembourg,0.158,2017,12
15-24,Male,Luxembourg,0.158,2018,1
15-24,Male,Luxembourg,0.157,2018,2
15-24,Male,Luxembourg,0.161,2018,3
15-24,Male,Luxembourg,0.157,2018,4
15-24,Male,Luxembourg,0.159,2018,5
15-24,Male,Luxembourg,0.16,2018,6
15-24,Male,Luxembourg,0.158,2018,7
15-24,Male,Luxembourg,0.1669999999999999,2018,8
15-24,Male,Luxembourg,0.16,2018,9
15-24,Male,Luxembourg,0.153,2018,10
15-24,Male,Luxembourg,0.158,2018,11
15-24,Male,Luxembourg,0.161,2022,11
15-24,Male,Luxembourg,0.154,2022,12
25+,Female,United Kingdom,0.0441946999999999,2014,7
25+,Female,United Kingdom,0.04337276,2014,8
25+,Female,United Kingdom,0.04199455,2014,9
25+,Female,United Kingdom,0.03998186,2014,10
25+,Female,United Kingdom,0.03923199,2014,11
25+,Female,United Kingdom,0.04004223,2014,12
25+,Female,United Kingdom,0.03974706,2015,1
25+,Male,Czechia,0.021,2024,5
25+,Male,Czechia,0.019,2024,6
25+,Male,Czechia,0.018,2024,7
25+,Male,Czechia,0.017,2024,8
25+,Male,Czechia,0.018,2024,9
25+,Male,Czechia,0.018,2023,3
25+,Male,Czechia,0.018,2023,4
25+,Male,Czechia,0.017,2023,5
25+,Male,Czechia,0.018,2023,6
25+,Male,Czechia,0.018,2023,7
25+,Male,Czechia,0.019,2023,8
25+,Male,Czechia,0.019,2023,9
25+,Male,Czechia,0.02,2023,10
25+,Male,Czechia,0.02,2023,11
25+,Male,Czechia,0.021,2023,12
25+,Male,Czechia,0.021,2024,1
25+,Male,Czechia,0.02,2024,2
25+,Male,Czechia,0.021,2024,3
25+,Male,Czechia,0.021,2020,11
25+,Male,Czechia,0.022,2020,12
25+,Male,Czechia,0.021,2021,1
25+,Male,Czechia,0.022,2021,2
25+,Male,Czechia,0.026,2021,3
25+,Male,Czechia,0.024,2021,4
25+,Male,Czechia,0.022,2021,5
25+,Male,Czechia,0.02,2021,6
25+,Male,Czechia,0.02,2021,7
25+,Male,Czechia,0.02,2021,8
25+,Male,Czechia,0.019,2021,9
25+,Male,Czechia,0.018,2021,10
25+,Male,Czechia,0.016,2021,11
25+,Male,Czechia,0.016,2021,12
25+,Male,Czechia,0.016,2022,1
25+,Male,Czechia,0.017,2022,2
25+,Male,Czechia,0.017,2022,3
25+,Male,Czechia,0.016,2022,4
25+,Male,Czechia,0.016,2022,5
25+,Male,Czechia,0.017,2022,6
25+,Male,Czechia,0.016,2022,7
25+,Male,Czechia,0.016,2022,8
25+,Male,Czechia,0.017,2022,9
25+,Male,Czechia,0.017,2022,10
25+,Male,Czechia,0.018,2022,11
25+,Male,Czechia,0.017,2022,12
25+,Male,Czechia,0.018,2023,1
25+,Male,Czechia,0.018,2023,2
25+,Male,Czechia,0.032,2016,1
25+,Male,Czechia,0.032,2016,2
25+,Male,Czechia,0.031,2016,3
25+,Male,Czechia,0.03,2016,4
25+,Male,Czechia,0.0289999999999999,2016,5
25+,Male,Czechia,0.0289999999999999,2016,6
25+,Male,Czechia,0.0289999999999999,2016,7
25+,Male,Czechia,0.0279999999999999,2016,8
25+,Male,Czechia,0.0279999999999999,2016,9
25+,Male,Czechia,0.027,2016,10
25+,Male,Czechia,0.026,2016,11
25+,Male,Czechia,0.026,2016,12
25+,Male,Czechia,0.025,2017,1
25+,Male,Czechia,0.023,2017,2
25+,Male,Czechia,0.021,2017,3
25+,Male,Czechia,0.021,2017,4
25+,Male,Czechia,0.02,2017,5
25+,Male,Czechia,0.02,2017,6
25+,Male,Czechia,0.019,2017,7
25+,Male,Czechia,0.019,2017,8
25+,Male,Czechia,0.018,2017,9
25+,Male,Czechia,0.018,2017,10
25+,Male,Czechia,0.018,2017,11
25+,Male,Czechia,0.017,2017,12
25+,Male,Czechia,0.016,2018,1
25+,Male,Czechia,0.016,2018,2
25+,Male,Czechia,0.015,2018,3
25+,Male,Czechia,0.015,2018,4
25+,Male,Czechia,0.015,2018,5
25+,Male,Czechia,0.016,2018,6
25+,Male,Czechia,0.017,2018,7
25+,Male,Czechia,0.016,2018,8
25+,Male,Czechia,0.015,2018,9
25+,Male,Czechia,0.0139999999999999,2018,10
25+,Male,Czechia,0.013,2018,11
25+,Male,Czechia,0.0139999999999999,2018,12
25+,Male,Czechia,0.015,2019,1
25+,Male,Czechia,0.015,2019,2
25+,Male,Czechia,0.015,2019,3
25+,Male,Czechia,0.015,2019,4
25+,Male,Czechia,0.015,2019,5
25+,Male,Czechia,0.011,2019,6
25+,Male,Czechia,0.016,2019,7
25+,Male,Czechia,0.015,2019,8
25+,Male,Czechia,0.016,2019,9
25+,Male,Czechia,0.015,2019,10
25+,Male,Czechia,0.02,2019,11
25+,Male,Czechia,0.015,2019,12
25+,Male,Czechia,0.015,2020,1
25+,Male,Czechia,0.016,2020,2
25+,Male,Czechia,0.016,2020,3
25+,Male,Czechia,0.018,2020,4
25+,Male,Czechia,0.019,2020,5
25+,Male,Czechia,0.021,2020,6
25+,Male,Czechia,0.021,2020,7
25+,Male,Czechia,0.022,2020,8
25+,Male,Czechia,0.021,2020,9
25+,Male,Czechia,0.021,2020,10
25+,Male,Czechia,0.046,2014,1
25+,Male,Czechia,0.047,2014,2
25+,Total,Lithuania,0.085,2015,10
25+,Total,Lithuania,0.083,2015,11
25+,Total,Lithuania,0.102,2014,5
25+,Total,Lithuania,0.1,2014,6
25+,Total,Lithuania,0.096,2014,7
25+,Total,Lithuania,0.095,2014,8
25+,Total,Lithuania,0.092,2014,9
25+,Total,Lithuania,0.095,2014,10
25+,Total,Lithuania,0.0969999999999999,2014,11
25+,Total,Lithuania,0.094,2014,12
25+,Total,Lithuania,0.087,2015,1
25+,Total,Lithuania,0.083,2015,2
25+,Total,Lithuania,0.0819999999999999,2015,3
25+,Total,Lithuania,0.086,2015,4
25+,Total,Lithuania,0.086,2015,5
25+,Total,Lithuania,0.055,2022,10
25+,Total,Lithuania,0.055,2022,11
25+,Total,Lithuania,0.059,2022,12
25+,Total,Lithuania,0.063,2023,1
25+,Total,Lithuania,0.067,2023,2
25+,Total,Lithuania,0.065,2023,3
25+,Total,Lithuania,0.06,2023,4
25+,Total,Lithuania,0.06,2023,5
25+,Total,Lithuania,0.061,2023,6
25+,Total,Lithuania,0.061,2023,7
25+,Total,Lithuania,0.065,2023,8
25+,Total,Lithuania,0.067,2023,9
25+,Total,Lithuania,0.067,2023,10
25+,Total,Lithuania,0.066,2023,11
25+,Total,Lithuania,0.063,2023,12
25+,Total,Lithuania,0.07,2024,1
25+,Total,Lithuania,0.072,2024,2
25+,Total,Lithuania,0.073,2024,3
25+,Total,Lithuania,0.068,2024,4
25+,Total,Lithuania,0.065,2024,5
25+,Total,Lithuania,0.061,2024,6
25+,Total,Lithuania,0.072,2024,7
25+,Total,Lithuania,0.07,2024,8
25+,Total,Lithuania,0.071,2024,9
25+,Total,Lithuania,0.108,2014,1
25+,Total,Lithuania,0.106,2014,2
25+,Total,Lithuania,0.102,2014,3
25+,Total,Lithuania,0.1009999999999999,2014,4
25+,Total,Lithuania,0.063,2017,12
25+,Total,Lithuania,0.064,2018,1
25+,Total,Lithuania,0.063,2018,2
25+,Total,Lithuania,0.061,2018,3
25+,Total,Lithuania,0.057,2018,4
25+,Total,Lithuania,0.055,2018,5
25+,Total,Lithuania,0.057,2018,6
25+,Total,Lithuania,0.0559999999999999,2018,7
25+,Total,Lithuania,0.057,2018,8
25+,Total,Lithuania,0.057,2018,9
25+,Total,Lithuania,0.057,2018,10
25+,Total,Lithuania,0.055,2018,11
25+,Total,Lithuania,0.055,2018,12
25+,Total,Lithuania,0.0559999999999999,2019,1
25+,Total,Lithuania,0.057,2019,2
25+,Total,Lithuania,0.0579999999999999,2019,3
25+,Total,Lithuania,0.0579999999999999,2019,4
25+,Total,Lithuania,0.057,2019,5
25+,Total,Lithuania,0.057,2019,6
25+,Total,Lithuania,0.059,2019,7
25+,Total,Lithuania,0.06,2019,8
25+,Total,Lithuania,0.059,2019,9
25+,Total,Lithuania,0.059,2019,10
25+,Total,Lithuania,0.059,2019,11
25+,Total,Lithuania,0.063,2019,12
25+,Total,Lithuania,0.064,2020,1
25+,Total,Lithuania,0.068,2020,2
25+,Total,Lithuania,0.071,2020,3
25+,Total,Lithuania,0.073,2020,4
25+,Total,Lithuania,0.078,2020,5
25+,Total,Lithuania,0.08,2020,6
25+,Total,Lithuania,0.0819999999999999,2020,7
25+,Total,Lithuania,0.0819999999999999,2020,8
25+,Total,Lithuania,0.081,2020,9
25+,Total,Lithuania,0.085,2020,10
25+,Total,Lithuania,0.0819999999999999,2020,11
25+,Total,Lithuania,0.077,2020,12
25+,Total,Lithuania,0.074,2021,1
25+,Total,Lithuania,0.07,2021,2
25+,Total,Lithuania,0.071,2021,3
25+,Total,Lithuania,0.072,2021,4
25+,Total,Lithuania,0.069,2021,5
25+,Total,Lithuania,0.067,2021,6
25+,Total,Lithuania,0.062,2021,7
25+,Total,Lithuania,0.061,2021,8
25+,Total,Lithuania,0.062,2021,9
25+,Total,Lithuania,0.061,2021,10
25+,Total,Lithuania,0.062,2021,11
25+,Total,Lithuania,0.06,2021,12
25+,Total,Lithuania,0.059,2022,1
25+,Total,Lithuania,0.0559999999999999,2022,2
25+,Total,Lithuania,0.052,2022,3
25+,Total,Lithuania,0.051,2022,4
25+,Total,Lithuania,0.051,2022,5
25+,Total,Lithuania,0.053,2022,6
25+,Total,Lithuania,0.057,2022,7
25+,Total,Lithuania,0.059,2022,8
15-24,Male,Luxembourg,0.144,2023,1
15-24,Male,Luxembourg,0.139,2023,2
15-24,Male,Luxembourg,0.146,2023,3
15-24,Male,Luxembourg,0.133,2023,4
15-24,Male,Luxembourg,0.133,2023,5
15-24,Male,Luxembourg,0.139,2023,6
15-24,Male,Luxembourg,0.139,2023,7
15-24,Male,Luxembourg,0.148,2023,8
15-24,Male,Luxembourg,0.171,2023,9
15-24,Male,Luxembourg,0.18,2023,10
15-24,Male,Luxembourg,0.1989999999999999,2023,11
15-24,Male,Luxembourg,0.191,2023,12
15-24,Male,Luxembourg,0.207,2024,1
15-24,Male,Luxembourg,0.205,2024,2
15-24,Male,Luxembourg,0.196,2024,3
15-24,Male,Luxembourg,0.1989999999999999,2024,4
25+,Male,Czechia,0.033,2015,11
25+,Male,Czechia,0.032,2015,12
25+,Male,Czechia,0.02,2024,4
25+,Total,Belgium,0.071,2015,9
25+,Total,Belgium,0.073,2015,10
25+,Total,Belgium,0.074,2015,11
25+,Total,Belgium,0.074,2015,12
25+,Total,Belgium,0.073,2016,1
25+,Total,Belgium,0.073,2016,2
25+,Total,Belgium,0.072,2016,3
25+,Total,Belgium,0.073,2016,4
25+,Total,Belgium,0.072,2016,5
25+,Total,Belgium,0.071,2016,6
25+,Total,Belgium,0.069,2016,7
25+,Total,Belgium,0.067,2016,8
25+,Total,Belgium,0.072,2014,1
25+,Total,Belgium,0.072,2014,2
25+,Total,Belgium,0.071,2014,3
25+,Total,Belgium,0.071,2014,4
25+,Total,Belgium,0.071,2014,5
25+,Total,Belgium,0.072,2014,6
25+,Total,Belgium,0.075,2014,7
25+,Total,Belgium,0.076,2014,8
25+,Total,Belgium,0.077,2014,9
25+,Total,Belgium,0.075,2014,10
25+,Total,Belgium,0.075,2014,11
25+,Total,Belgium,0.075,2014,12
25+,Total,Belgium,0.077,2015,1
25+,Total,Belgium,0.078,2015,2
25+,Total,Belgium,0.078,2015,3
25+,Total,Belgium,0.077,2015,4
25+,Total,Belgium,0.076,2015,5
25+,Total,Belgium,0.074,2015,6
25+,Total,Belgium,0.072,2015,7
25+,Total,Belgium,0.049,2022,12
25+,Total,Belgium,0.048,2023,1
25+,Total,Belgium,0.048,2023,2
25+,Total,Belgium,0.048,2023,3
25+,Total,Belgium,0.049,2023,4
25+,Total,Belgium,0.049,2023,5
25+,Total,Belgium,0.047,2023,6
25+,Total,Belgium,0.044,2023,7
25+,Total,Belgium,0.042,2023,8
25+,Total,Belgium,0.043,2023,9
25+,Total,Belgium,0.044,2023,10
25+,Total,Belgium,0.045,2023,11
25+,Total,Belgium,0.046,2023,12
25+,Total,Belgium,0.047,2024,1
25+,Total,Belgium,0.048,2024,2
25+,Total,Belgium,0.047,2024,3
25+,Total,Belgium,0.046,2024,4
25+,Total,Belgium,0.046,2024,5
25+,Total,Belgium,0.045,2024,6
25+,Total,Belgium,0.046,2024,7
25+,Total,Belgium,0.046,2024,8
25+,Total,Belgium,0.046,2024,9
25+,Total,Belgium,0.066,2017,3
25+,Total,Belgium,0.063,2017,4
25+,Total,Belgium,0.062,2017,5
25+,Total,Belgium,0.062,2017,6
25+,Total,Belgium,0.062,2017,7
25+,Total,Belgium,0.062,2017,8
25+,Total,Belgium,0.06,2017,9
25+,Total,Belgium,0.0579999999999999,2017,10
25+,Total,Belgium,0.0559999999999999,2017,11
25+,Total,Belgium,0.054,2017,12
25+,Total,Belgium,0.052,2018,1
25+,Total,Belgium,0.052,2018,2
25+,Total,Belgium,0.052,2018,3
25+,Total,Belgium,0.054,2018,4
25+,Total,Belgium,0.054,2018,5
25+,Total,Belgium,0.052,2018,6
25+,Total,Belgium,0.05,2018,7
25+,Total,Belgium,0.048,2018,8
25+,Total,Belgium,0.049,2018,9
25+,Total,Belgium,0.052,2018,10
25+,Total,Belgium,0.052,2018,11
25+,Total,Belgium,0.051,2018,12
25+,Total,Belgium,0.048,2019,1
25+,Total,Belgium,0.047,2019,2
25+,Total,Belgium,0.047,2019,3
25+,Total,Belgium,0.048,2019,4
25+,Total,Belgium,0.048,2019,5
25+,Total,Belgium,0.048,2019,6
25+,Total,Belgium,0.047,2019,7
25+,Total,Belgium,0.045,2019,8
25+,Total,Belgium,0.045,2019,9
25+,Total,Belgium,0.044,2019,10
25+,Total,Belgium,0.044,2019,11
25+,Total,Belgium,0.044,2019,12
25+,Total,Belgium,0.045,2020,1
25+,Total,Belgium,0.044,2020,2
25+,Total,Belgium,0.043,2020,3
25+,Total,Belgium,0.042,2020,4
25+,Total,Belgium,0.042,2020,5
25+,Total,Belgium,0.045,2020,6
25+,Total,Belgium,0.052,2020,7
25+,Male,Czechia,0.047,2014,3
25+,Male,Czechia,0.045,2014,4
25+,Male,Czechia,0.043,2014,5
25+,Male,Czechia,0.042,2014,6
25+,Male,Czechia,0.04,2014,7
25+,Male,Czechia,0.0409999999999999,2014,8
25+,Male,Czechia,0.0409999999999999,2014,9
25+,Male,Czechia,0.042,2014,10
25+,Male,Czechia,0.043,2014,11
25+,Male,Czechia,0.043,2014,12
25+,Male,Czechia,0.044,2015,1
25+,Male,Czechia,0.042,2015,2
25+,Male,Czechia,0.0409999999999999,2015,3
25+,Male,Czechia,0.039,2015,4
25+,Male,Czechia,0.037,2015,5
25+,Male,Czechia,0.036,2015,6
25+,Male,Czechia,0.036,2015,7
25+,Male,Czechia,0.036,2015,8
25+,Male,Czechia,0.035,2015,9
25+,Total,Lithuania,0.063,2017,10
25+,Total,Lithuania,0.063,2017,11
25+,Total,Lithuania,0.087,2015,6
25+,Total,Lithuania,0.086,2015,7
25+,Total,Lithuania,0.086,2015,8
25+,Total,Lithuania,0.085,2015,9
15-24,Female,Slovak Republic,0.301,2015,10
15-24,Female,Slovak Republic,0.305,2015,11
15-24,Female,Slovak Republic,0.311,2015,12
15-24,Female,Slovak Republic,0.311,2016,1
15-24,Female,Slovak Republic,0.315,2016,2
15-24,Female,Slovak Republic,0.311,2016,3
15-24,Female,Slovak Republic,0.306,2016,4
15-24,Female,Slovak Republic,0.3,2016,5
15-24,Female,Slovak Republic,0.296,2016,6
15-24,Female,Slovak Republic,0.154,2023,11
15-24,Female,Slovak Republic,0.165,2023,12
15-24,Female,Slovak Republic,0.188,2024,1
15-24,Female,Slovak Republic,0.201,2024,2
15-24,Female,Slovak Republic,0.206,2024,3
15-24,Female,Slovak Republic,0.203,2024,4
15-24,Female,Slovak Republic,0.203,2024,5
15-24,Female,Slovak Republic,0.201,2024,6
15-24,Female,Slovak Republic,0.206,2024,7
15-24,Female,Slovak Republic,0.208,2024,8
15-24,Female,Slovak Republic,0.209,2024,9
15-24,Female,Slovak Republic,0.362,2014,1
15-24,Female,Slovak Republic,0.369,2014,2
15-24,Female,Slovak Republic,0.374,2014,3
15-24,Female,Slovak Republic,0.373,2014,4
15-24,Female,Slovak Republic,0.366,2014,5
15-24,Female,Slovak Republic,0.356,2014,6
15-24,Female,Slovak Republic,0.34,2014,7
15-24,Female,Slovak Republic,0.32,2014,8
15-24,Female,Slovak Republic,0.289,2014,9
15-24,Female,Slovak Republic,0.2739999999999999,2014,10
15-24,Female,Slovak Republic,0.2689999999999999,2014,11
15-24,Female,Slovak Republic,0.2769999999999999,2014,12
15-24,Female,Slovak Republic,0.291,2015,1
15-24,Female,Slovak Republic,0.3,2015,2
15-24,Female,Slovak Republic,0.305,2015,3
15-24,Female,Slovak Republic,0.305,2015,4
15-24,Female,Slovak Republic,0.3,2015,5
15-24,Female,Slovak Republic,0.182,2019,1
15-24,Female,Slovak Republic,0.187,2019,2
15-24,Female,Slovak Republic,0.191,2019,3
15-24,Female,Slovak Republic,0.1939999999999999,2019,4
15-24,Female,Slovak Republic,0.206,2019,5
15-24,Female,Slovak Republic,0.223,2019,6
15-24,Female,Slovak Republic,0.237,2019,7
15-24,Female,Slovak Republic,0.242,2019,8
15-24,Female,Slovak Republic,0.248,2019,9
15-24,Female,Slovak Republic,0.242,2019,10
15-24,Female,Slovak Republic,0.231,2019,11
15-24,Female,Slovak Republic,0.216,2019,12
15-24,Female,Slovak Republic,0.203,2020,1
15-24,Female,Slovak Republic,0.1969999999999999,2020,2
