Age,Sex,Country,Unemployment Rate (%),Year,Month
25+,Female,Slovenia,0.0279999999999999,2024,8
25+,Female,Slovenia,0.0279999999999999,2024,9
25+,Female,Slovenia,0.104,2014,1
25+,Female,Slovenia,0.104,2014,2
25+,Female,Slovenia,0.103,2014,3
25+,Female,Slovenia,0.099,2014,4
25+,Female,Slovenia,0.0969999999999999,2014,5
25+,Female,Slovenia,0.095,2014,6
25+,Female,Slovenia,0.095,2014,7
25+,Female,Slovenia,0.095,2014,8
25+,Female,Slovenia,0.096,2014,9
25+,Female,Slovenia,0.0969999999999999,2014,10
25+,Female,Slovenia,0.098,2014,11
25+,Female,Slovenia,0.0969999999999999,2014,12
25+,Female,Slovenia,0.096,2015,1
25+,Female,Slovenia,0.096,2015,2
25+,Female,Slovenia,0.098,2015,3
25+,Female,Slovenia,0.102,2015,4
25+,Female,Slovenia,0.104,2015,5
25+,Female,Slovenia,0.104,2015,6
25+,Female,Slovenia,0.102,2015,7
25+,Female,Slovenia,0.1,2015,8
25+,Female,Slovenia,0.0969999999999999,2015,9
25+,Female,Slovenia,0.093,2015,10
25+,Female,Slovenia,0.09,2015,11
25+,Female,Slovenia,0.088,2015,12
25+,Female,Slovenia,0.087,2016,1
25+,Female,Slovenia,0.086,2016,2
25+,Female,Slovenia,0.087,2016,3
25+,Female,Slovenia,0.085,2016,4
25+,Female,Slovenia,0.084,2016,5
25+,Female,Slovenia,0.0819999999999999,2016,6
25+,Female,Slovenia,0.078,2016,7
25+,Female,Slovenia,0.077,2016,8
25+,Female,Slovenia,0.077,2016,9
25+,Female,Slovenia,0.079,2016,10
25+,Female,Slovenia,0.08,2016,11
25+,Female,Slovenia,0.079,2016,12
25+,Female,Slovenia,0.077,2017,1
25+,Female,Slovenia,0.076,2017,2
25+,Female,Slovenia,0.075,2017,3
25+,Female,Slovenia,0.075,2017,4
25+,Female,Slovenia,0.074,2017,5
25+,Female,Slovenia,0.074,2017,6
25+,Female,Slovenia,0.072,2017,7
25+,Female,Slovenia,0.07,2017,8
25+,Female,Slovenia,0.067,2017,9
25+,Female,Slovenia,0.064,2017,10
25+,Female,Slovenia,0.062,2017,11
25+,Female,Slovenia,0.061,2017,12
25+,Female,Slovenia,0.059,2018,1
25+,Female,Slovenia,0.0579999999999999,2018,2
25+,Female,Slovenia,0.057,2018,3
25+,Female,Slovenia,0.039,2022,3
25+,Female,Slovenia,0.0409999999999999,2022,4
25+,Female,Slovenia,0.0409999999999999,2022,5
25+,Female,Slovenia,0.039,2022,6
25+,Female,Slovenia,0.038,2022,7
25+,Female,Slovenia,0.036,2022,8
25+,Female,Slovenia,0.034,2022,9
25+,Female,Slovenia,0.033,2022,10
25+,Female,Slovenia,0.033,2022,11
25+,Female,Slovenia,0.033,2022,12
25+,Female,Slovenia,0.034,2023,1
25+,Female,Slovenia,0.035,2023,2
25+,Female,Slovenia,0.034,2023,3
25+,Female,Slovenia,0.032,2023,4
25+,Female,Slovenia,0.032,2023,5
25+,Female,Slovenia,0.033,2023,6
25+,Female,Slovenia,0.036,2023,7
25+,Female,Slovenia,0.037,2023,8
25+,Female,Slovenia,0.035,2023,9
25+,Female,Slovenia,0.033,2023,10
25+,Female,Slovenia,0.032,2023,11
15-24,Female,Czechia,0.091,2024,2
15-24,Female,Czechia,0.0819999999999999,2024,3
15-24,Female,Czechia,0.069,2021,10
15-24,Female,Czechia,0.061,2021,11
15-24,Female,Czechia,0.074,2021,12
15-24,Female,Czechia,0.077,2022,1
15-24,Female,Czechia,0.093,2022,2
15-24,Female,Czechia,0.083,2022,3
15-24,Female,Czechia,0.098,2020,9
15-24,Female,Czechia,0.096,2020,10
15-24,Female,Czechia,0.1169999999999999,2020,11
15-24,Female,Czechia,0.13,2020,12
15-24,Female,Czechia,0.146,2021,1
15-24,Female,Czechia,0.13,2021,2
15-24,Female,Czechia,0.131,2021,3
15-24,Female,Czechia,0.1009999999999999,2021,4
15-24,Female,Czechia,0.088,2021,5
15-24,Female,Czechia,0.068,2021,6
15-24,Female,Czechia,0.073,2021,7
15-24,Female,Czechia,0.08,2021,8
15-24,Female,Czechia,0.07,2021,9
15-24,Female,Czechia,0.09,2018,5
15-24,Female,Czechia,0.073,2018,6
15-24,Female,Czechia,0.063,2018,7
15-24,Female,Czechia,0.064,2018,8
15-24,Female,Czechia,0.057,2018,9
15-24,Female,Czechia,0.054,2018,10
15-24,Female,Czechia,0.061,2018,11
15-24,Female,Czechia,0.062,2018,12
15-24,Female,Czechia,0.0559999999999999,2019,1
15-24,Female,Czechia,0.057,2019,2
15-24,Female,Czechia,0.08,2020,3
15-24,Female,Czechia,0.077,2020,4
15-24,Female,Czechia,0.1009999999999999,2020,5
15-24,Female,Czechia,0.099,2020,6
15-24,Female,Czechia,0.118,2020,7
15-24,Female,Czechia,0.085,2020,8
15-24,Female,Czechia,0.08,2024,4
15-24,Female,Czechia,0.096,2024,5
15-24,Female,Czechia,0.1009999999999999,2024,6
15-24,Female,Czechia,0.1119999999999999,2024,7
15-24,Female,Czechia,0.111,2024,8
15-24,Female,Czechia,0.125,2024,9
15-24,Female,Czechia,0.1969999999999999,2014,1
15-24,Female,Czechia,0.178,2014,2
15-24,Female,Czechia,0.1689999999999999,2014,3
15-24,Female,Czechia,0.171,2014,4
15-24,Female,Czechia,0.1889999999999999,2014,5
15-24,Female,Czechia,0.19,2014,6
15-24,Female,Czechia,0.18,2014,7
15-24,Female,Czechia,0.1669999999999999,2014,8
15-24,Female,Czechia,0.165,2014,9
15-24,Female,Czechia,0.153,2014,10
15-24,Female,Czechia,0.151,2014,11
15-24,Female,Czechia,0.141,2014,12
15-24,Female,Czechia,0.14,2015,1
15-24,Female,Czechia,0.147,2015,2
15-24,Female,Czechia,0.147,2015,3
15-24,Female,Czechia,0.15,2015,4
15-24,Female,Czechia,0.142,2015,5
15-24,Female,Czechia,0.142,2015,6
15-24,Female,Czechia,0.146,2015,7
15-24,Female,Czechia,0.144,2015,8
15-24,Female,Czechia,0.155,2015,9
15-24,Female,Czechia,0.149,2015,10
15-24,Female,Czechia,0.144,2015,11
15-24,Female,Czechia,0.132,2015,12
15-24,Female,Czechia,0.124,2016,1
15-24,Female,Czechia,0.115,2016,2
15-24,Female,Czechia,0.111,2016,3
15-24,Female,Czechia,0.1009999999999999,2016,4
15-24,Female,Czechia,0.104,2016,5
15-24,Female,Czechia,0.119,2016,6
15-24,Female,Czechia,0.123,2016,7
15-24,Female,Czechia,0.127,2016,8
15-24,Female,Czechia,0.108,2016,9
15-24,Female,Czechia,0.111,2016,10
15-24,Female,Czechia,0.111,2016,11
15-24,Female,Czechia,0.111,2016,12
15-24,Female,Czechia,0.105,2017,1
15-24,Female,Czechia,0.11,2017,2
15-24,Female,Czechia,0.109,2017,3
15-24,Female,Czechia,0.114,2017,4
15-24,Female,Czechia,0.103,2017,5
15-24,Female,Czechia,0.1009999999999999,2017,6
15-24,Female,Czechia,0.0819999999999999,2017,7
15-24,Female,Czechia,0.077,2017,8
15-24,Female,Czechia,0.067,2017,9
15-24,Female,Czechia,0.064,2017,10
15-24,Female,Czechia,0.057,2017,11
15-24,Female,Czechia,0.064,2017,12
15-24,Female,Czechia,0.07,2018,1
15-24,Female,Czechia,0.0819999999999999,2018,2
15-24,Female,Czechia,0.083,2018,3
15-24,Female,Czechia,0.096,2018,4
15-24,Female,Czechia,0.092,2022,4
15-24,Female,Czechia,0.084,2022,5
15-24,Female,Czechia,0.093,2022,6
15-24,Female,Czechia,0.08,2022,7
15-24,Female,Czechia,0.083,2022,8
15-24,Female,Czechia,0.079,2022,9
15-24,Female,Czechia,0.0819999999999999,2022,10
15-24,Female,Czechia,0.093,2022,11
15-24,Female,Czechia,0.081,2022,12
15-24,Female,Czechia,0.083,2023,1
15-24,Female,Czechia,0.08,2023,2
15-24,Female,Czechia,0.093,2023,3
15-24,Female,Czechia,0.1,2023,4
15-24,Female,Czechia,0.107,2023,5
15-24,Female,Czechia,0.124,2023,6
15-24,Female,Czechia,0.1119999999999999,2023,7
15-24,Female,Czechia,0.095,2023,8
15-24,Female,Czechia,0.068,2023,9
15-24,Female,Czechia,0.074,2023,10
15-24,Female,Czechia,0.075,2023,11
15-24,Female,Czechia,0.087,2023,12
25+,Total,Hungary,0.032,2022,4
25+,Total,Hungary,0.032,2022,5
25+,Total,Hungary,0.027,2019,12
25+,Total,Hungary,0.0279999999999999,2020,1
25+,Total,Hungary,0.0279999999999999,2020,2
25+,Total,Hungary,0.0289999999999999,2020,3
25+,Total,Hungary,0.036,2020,4
25+,Total,Hungary,0.038,2020,5
25+,Total,Hungary,0.0289999999999999,2018,11
25+,Total,Hungary,0.0289999999999999,2018,12
25+,Total,Hungary,0.0279999999999999,2019,1
25+,Total,Hungary,0.0279999999999999,2019,2
25+,Total,Hungary,0.0279999999999999,2019,3
25+,Total,Hungary,0.0279999999999999,2019,4
25+,Total,Hungary,0.027,2019,5
25+,Total,Hungary,0.027,2019,6
25+,Total,Hungary,0.027,2019,7
25+,Total,Hungary,0.027,2019,8
25+,Total,Hungary,0.027,2019,9
25+,Total,Hungary,0.027,2019,10
25+,Total,Hungary,0.027,2019,11
25+,Total,Hungary,0.042,2016,7
25+,Total,Hungary,0.0409999999999999,2016,8
25+,Total,Hungary,0.04,2016,9
25+,Total,Hungary,0.039,2016,10
25+,Total,Hungary,0.038,2016,11
25+,Total,Hungary,0.038,2016,12
25+,Total,Hungary,0.037,2017,1
25+,Total,Hungary,0.037,2017,2
25+,Total,Hungary,0.037,2017,3
25+,Total,Hungary,0.037,2017,4
25+,Total,Hungary,0.036,2017,5
25+,Total,Hungary,0.036,2017,6
25+,Total,Hungary,0.034,2017,7
25+,Total,Hungary,0.03,2018,8
25+,Total,Hungary,0.03,2018,9
25+,Total,Hungary,0.0289999999999999,2018,10
25+,Total,Hungary,0.032,2022,6
25+,Total,Hungary,0.032,2022,7
25+,Total,Hungary,0.033,2022,8
25+,Total,Hungary,0.033,2022,9
25+,Total,Hungary,0.033,2022,10
25+,Total,Hungary,0.033,2022,11
25+,Total,Hungary,0.033,2022,12
25+,Total,Hungary,0.034,2023,1
25+,Total,Hungary,0.034,2023,2
25+,Total,Hungary,0.035,2023,3
25+,Total,Hungary,0.034,2023,4
25+,Total,Hungary,0.035,2023,5
25+,Total,Hungary,0.035,2023,6
25+,Total,Hungary,0.035,2023,7
25+,Total,Hungary,0.035,2023,8
25+,Total,Hungary,0.035,2023,9
25+,Total,Hungary,0.035,2023,10
25+,Total,Hungary,0.036,2023,11
25+,Total,Hungary,0.036,2023,12
25+,Total,Hungary,0.036,2024,1
25+,Total,Hungary,0.036,2024,2
25+,Total,Hungary,0.036,2024,3
25+,Total,Hungary,0.036,2024,4
25+,Total,Hungary,0.036,2024,5
25+,Total,Hungary,0.036,2024,6
25+,Total,Hungary,0.036,2024,7
25+,Total,Hungary,0.036,2024,8
25+,Total,Hungary,0.036,2024,9
25+,Total,Hungary,0.071,2014,1
25+,Total,Hungary,0.07,2014,2
25+,Total,Hungary,0.069,2014,3
25+,Total,Hungary,0.066,2014,4
25+,Total,Hungary,0.068,2014,5
25+,Total,Hungary,0.068,2014,6
25+,Total,Hungary,0.065,2014,7
25+,Total,Hungary,0.064,2014,8
25+,Total,Hungary,0.062,2014,9
25+,Total,Hungary,0.062,2014,10
25+,Total,Hungary,0.063,2014,11
25+,Total,Hungary,0.062,2014,12
25+,Total,Hungary,0.062,2015,1
25+,Total,Hungary,0.062,2015,2
25+,Total,Hungary,0.061,2015,3
25+,Total,Hungary,0.06,2015,4
25+,Total,Hungary,0.0579999999999999,2015,5
25+,Total,Hungary,0.057,2015,6
25+,Total,Hungary,0.057,2015,7
25+,Total,Hungary,0.054,2015,8
25+,Total,Hungary,0.055,2015,9
25+,Total,Hungary,0.053,2015,10
25+,Total,Hungary,0.053,2015,11
25+,Total,Hungary,0.051,2015,12
25+,Total,Hungary,0.05,2016,1
25+,Total,Hungary,0.048,2016,2
25+,Total,Hungary,0.047,2016,3
25+,Total,Hungary,0.045,2016,4
25+,Total,Hungary,0.043,2016,5
25+,Total,Hungary,0.042,2016,6
25+,Total,Hungary,0.038,2020,6
25+,Total,Hungary,0.037,2020,7
25+,Total,Hungary,0.037,2020,8
25+,Total,Hungary,0.037,2020,9
25+,Total,Hungary,0.038,2020,10
25+,Total,Hungary,0.037,2020,11
25+,Total,Hungary,0.037,2020,12
25+,Total,Hungary,0.037,2021,1
25+,Total,Hungary,0.037,2021,2
25+,Total,Hungary,0.036,2021,3
25+,Total,Hungary,0.036,2021,4
25+,Total,Hungary,0.035,2021,5
25+,Total,Hungary,0.034,2021,6
25+,Total,Hungary,0.034,2021,7
25+,Total,Hungary,0.033,2021,8
25+,Total,Hungary,0.033,2021,9
25+,Total,Hungary,0.033,2021,10
25+,Total,Hungary,0.032,2021,11
25+,Total,Hungary,0.032,2021,12
25+,Total,Hungary,0.032,2022,1
25+,Total,Hungary,0.032,2022,2
15-24,Total,Italy,0.31,2019,4
15-24,Total,Italy,0.297,2019,5
15-24,Total,Italy,0.382,2016,12
15-24,Total,Italy,0.372,2017,1
15-24,Total,Italy,0.351,2017,2
15-24,Total,Italy,0.361,2017,3
15-24,Total,Italy,0.353,2017,4
15-24,Total,Italy,0.366,2017,5
15-24,Total,Italy,0.368,2015,11
15-24,Total,Italy,0.3779999999999999,2015,12
15-24,Total,Italy,0.391,2016,1
15-24,Total,Italy,0.384,2016,2
15-24,Total,Italy,0.3779999999999999,2016,3
15-24,Total,Italy,0.374,2016,4
15-24,Total,Italy,0.37,2016,5
15-24,Total,Italy,0.367,2016,6
15-24,Total,Italy,0.381,2016,7
15-24,Total,Italy,0.365,2016,8
15-24,Total,Italy,0.365,2016,9
15-24,Total,Italy,0.366,2016,10
15-24,Total,Italy,0.3929999999999999,2016,11
15-24,Total,Italy,0.203,2024,4
15-24,Total,Italy,0.206,2024,5
15-24,Total,Italy,0.205,2024,6
15-24,Total,Italy,0.198,2024,7
15-24,Total,Italy,0.181,2024,8
15-24,Total,Italy,0.183,2024,9
15-24,Total,Italy,0.432,2014,1
15-24,Total,Italy,0.429,2014,2
15-24,Total,Italy,0.433,2014,3
15-24,Total,Italy,0.432,2014,4
15-24,Total,Italy,0.427,2014,5
15-24,Total,Italy,0.423,2014,6
15-24,Total,Italy,0.436,2014,7
15-24,Total,Italy,0.425,2014,8
15-24,Total,Italy,0.417,2014,9
25+,Total,Hungary,0.032,2018,2
25+,Total,Hungary,0.031,2018,3
25+,Total,Hungary,0.03,2018,4
25+,Total,Hungary,0.03,2018,5
25+,Total,Hungary,0.0289999999999999,2018,6
25+,Total,Hungary,0.031,2018,7
15-24,Total,Italy,0.283,2019,11
15-24,Total,Italy,0.288,2019,12
15-24,Total,Italy,0.288,2020,1
15-24,Total,Italy,0.287,2020,2
15-24,Total,Italy,0.27,2020,3
15-24,Total,Italy,0.253,2020,4
15-24,Total,Italy,0.291,2020,5
15-24,Total,Italy,0.31,2020,6
15-24,Total,Italy,0.331,2020,7
15-24,Total,Italy,0.3339999999999999,2020,8
15-24,Total,Italy,0.298,2020,9
15-24,Total,Italy,0.303,2020,10
15-24,Total,Italy,0.302,2020,11
15-24,Total,Italy,0.312,2020,12
15-24,Total,Italy,0.326,2021,1
15-24,Total,Italy,0.3229999999999999,2021,2
15-24,Total,Italy,0.326,2021,3
15-24,Total,Italy,0.3229999999999999,2021,4
15-24,Total,Italy,0.307,2021,5
15-24,Total,Italy,0.295,2021,6
15-24,Total,Italy,0.275,2021,7
15-24,Total,Italy,0.273,2021,8
15-24,Total,Italy,0.288,2021,9
15-24,Total,Italy,0.275,2021,10
15-24,Total,Italy,0.276,2021,11
15-24,Total,Italy,0.266,2021,12
15-24,Total,Italy,0.256,2022,1
15-24,Total,Italy,0.242,2022,2
15-24,Total,Italy,0.249,2022,3
15-24,Total,Italy,0.246,2022,4
15-24,Total,Italy,0.2189999999999999,2022,5
15-24,Total,Italy,0.236,2022,6
15-24,Total,Italy,0.235,2022,7
15-24,Total,Italy,0.2269999999999999,2022,8
15-24,Total,Italy,0.238,2022,9
15-24,Total,Italy,0.2269999999999999,2022,10
15-24,Total,Italy,0.2339999999999999,2022,11
15-24,Total,Italy,0.23,2022,12
15-24,Total,Italy,0.226,2023,1
15-24,Total,Italy,0.218,2023,2
15-24,Total,Italy,0.2289999999999999,2023,3
15-24,Total,Italy,0.221,2023,4
15-24,Total,Italy,0.235,2023,5
15-24,Total,Italy,0.2269999999999999,2023,6
15-24,Total,Italy,0.2269999999999999,2023,7
15-24,Total,Italy,0.238,2023,8
15-24,Total,Italy,0.2289999999999999,2023,9
15-24,Total,Italy,0.245,2023,10
15-24,Total,Italy,0.221,2023,11
15-24,Total,Italy,0.217,2023,12
15-24,Total,Italy,0.218,2024,1
15-24,Total,Italy,0.223,2024,2
15-24,Total,Italy,0.2019999999999999,2024,3
15-24,Total,Italy,0.347,2017,6
15-24,Total,Italy,0.35,2017,7
15-24,Total,Italy,0.3429999999999999,2017,8
15-24,Total,Italy,0.35,2017,9
15-24,Total,Italy,0.341,2017,10
15-24,Total,Italy,0.327,2017,11
15-24,Total,Italy,0.32,2017,12
15-24,Total,Italy,0.322,2018,1
15-24,Total,Italy,0.332,2018,2
15-24,Total,Italy,0.326,2018,3
15-24,Total,Italy,0.33,2018,4
15-24,Total,Italy,0.319,2018,5
15-24,Total,Italy,0.3279999999999999,2018,6
15-24,Total,Italy,0.318,2018,7
15-24,Total,Italy,0.321,2018,8
15-24,Total,Italy,0.322,2018,9
15-24,Total,Italy,0.327,2018,10
15-24,Total,Italy,0.3229999999999999,2018,11
15-24,Total,Italy,0.32,2018,12
15-24,Total,Italy,0.318,2019,1
15-24,Total,Italy,0.315,2019,2
15-24,Female,Spain,0.327,2018,6
15-24,Female,Spain,0.325,2018,7
15-24,Female,Spain,0.47,2016,2
15-24,Female,Spain,0.469,2016,3
15-24,Female,Spain,0.473,2016,4
15-24,Female,Spain,0.467,2016,5
15-24,Female,Spain,0.456,2016,6
15-24,Female,Spain,0.4379999999999999,2016,7
15-24,Female,Spain,0.5,2015,1
15-24,Female,Spain,0.492,2015,2
15-24,Female,Spain,0.485,2015,3
15-24,Female,Spain,0.48,2015,4
15-24,Female,Spain,0.477,2015,5
15-24,Female,Spain,0.475,2015,6
15-24,Female,Spain,0.477,2015,7
15-24,Female,Spain,0.479,2015,8
15-24,Female,Spain,0.479,2015,9
15-24,Female,Spain,0.473,2015,10
15-24,Female,Spain,0.469,2015,11
15-24,Female,Spain,0.47,2015,12
15-24,Female,Spain,0.466,2016,1
15-24,Female,Spain,0.2769999999999999,2023,6
15-24,Female,Spain,0.271,2023,7
15-24,Female,Spain,0.265,2023,8
15-24,Female,Spain,0.268,2023,9
15-24,Female,Spain,0.276,2023,10
15-24,Female,Spain,0.2789999999999999,2023,11
15-24,Female,Spain,0.278,2023,12
15-24,Female,Spain,0.2739999999999999,2024,1
15-24,Female,Spain,0.268,2024,2
15-24,Total,Italy,0.418,2014,10
15-24,Total,Italy,0.429,2014,11
15-24,Total,Italy,0.409,2014,12
15-24,Total,Italy,0.411,2015,1
15-24,Total,Italy,0.429,2015,2
15-24,Total,Italy,0.427,2015,3
15-24,Total,Italy,0.417,2015,4
15-24,Total,Italy,0.414,2015,5
15-24,Total,Italy,0.426,2015,6
15-24,Total,Italy,0.382,2015,7
15-24,Total,Italy,0.39,2015,8
15-24,Total,Italy,0.391,2015,9
15-24,Total,Italy,0.3929999999999999,2015,10
15-24,Total,Italy,0.275,2019,6
15-24,Total,Italy,0.282,2019,7
15-24,Total,Italy,0.265,2019,8
15-24,Total,Italy,0.287,2019,9
15-24,Total,Italy,0.278,2019,10
15-24,Female,Spain,0.342,2019,7
15-24,Female,Spain,0.3429999999999999,2019,8
15-24,Female,Spain,0.3389999999999999,2019,9
15-24,Female,Spain,0.3289999999999999,2019,10
15-24,Female,Spain,0.3229999999999999,2019,11
15-24,Female,Spain,0.321,2019,12
15-24,Female,Spain,0.3279999999999999,2020,1
15-24,Female,Spain,0.3289999999999999,2020,2
15-24,Female,Spain,0.348,2020,3
15-24,Female,Spain,0.3779999999999999,2020,4
15-24,Female,Spain,0.4029999999999999,2020,5
15-24,Female,Spain,0.433,2020,6
15-24,Female,Spain,0.434,2020,7
15-24,Female,Spain,0.4379999999999999,2020,8
15-24,Female,Spain,0.43,2020,9
15-24,Female,Spain,0.42,2020,10
15-24,Female,Spain,0.416,2020,11
15-24,Female,Spain,0.421,2020,12
15-24,Female,Spain,0.412,2021,1
15-24,Female,Spain,0.412,2021,2
15-24,Female,Spain,0.406,2021,3
15-24,Female,Spain,0.417,2021,4
15-24,Female,Spain,0.397,2021,5
15-24,Female,Spain,0.3779999999999999,2021,6
15-24,Female,Spain,0.3429999999999999,2021,7
15-24,Female,Spain,0.318,2021,8
15-24,Female,Spain,0.309,2021,9
15-24,Female,Spain,0.319,2021,10
15-24,Female,Spain,0.322,2021,11
15-24,Female,Spain,0.318,2021,12
15-24,Female,Spain,0.309,2022,1
15-24,Female,Spain,0.302,2022,2
15-24,Female,Spain,0.303,2022,3
15-24,Female,Spain,0.3,2022,4
15-24,Female,Spain,0.293,2022,5
15-24,Female,Spain,0.312,2022,6
15-24,Female,Spain,0.318,2022,7
15-24,Female,Spain,0.3339999999999999,2022,8
15-24,Female,Spain,0.325,2022,9
15-24,Female,Spain,0.308,2022,10
15-24,Female,Spain,0.301,2022,11
15-24,Female,Spain,0.3,2022,12
15-24,Female,Spain,0.307,2023,1
15-24,Female,Spain,0.312,2023,2
15-24,Female,Spain,0.308,2023,3
15-24,Female,Spain,0.291,2023,4
15-24,Female,Spain,0.288,2023,5
15-24,Female,Spain,0.429,2016,8
15-24,Female,Spain,0.427,2016,9
15-24,Female,Spain,0.43,2016,10
15-24,Female,Spain,0.434,2016,11
15-24,Female,Spain,0.424,2016,12
15-24,Female,Spain,0.411,2017,1
15-24,Female,Spain,0.4,2017,2
15-24,Female,Spain,0.3939999999999999,2017,3
15-24,Female,Spain,0.386,2017,4
15-24,Female,Spain,0.379,2017,5
15-24,Female,Spain,0.364,2017,6
15-24,Female,Spain,0.351,2017,7
15-24,Female,Spain,0.345,2017,8
15-24,Female,Spain,0.353,2017,9
15-24,Female,Spain,0.368,2017,10
15-24,Female,Spain,0.372,2017,11
15-24,Female,Spain,0.368,2017,12
15-24,Female,Spain,0.352,2018,1
15-24,Female,Spain,0.342,2018,2
15-24,Female,Spain,0.3329999999999999,2018,3
15-24,Female,Spain,0.3339999999999999,2018,4
15-24,Female,Spain,0.264,2024,3
15-24,Female,Spain,0.261,2024,4
15-24,Female,Spain,0.266,2024,5
15-24,Female,Spain,0.27,2024,6
15-24,Female,Spain,0.2789999999999999,2024,7
15-24,Female,Spain,0.2789999999999999,2024,8
15-24,Female,Spain,0.281,2024,9
15-24,Female,Spain,0.546,2014,1
15-24,Female,Spain,0.539,2014,2
15-24,Female,Spain,0.5329999999999999,2014,3
15-24,Female,Spain,0.517,2014,4
15-24,Female,Spain,0.516,2014,5
15-24,Female,Spain,0.521,2014,6
15-24,Female,Spain,0.54,2014,7
15-24,Female,Spain,0.5429999999999999,2014,8
15-24,Female,Spain,0.539,2014,9
15-24,Female,Spain,0.528,2014,10
15-24,Female,Spain,0.518,2014,11
15-24,Female,Spain,0.511,2014,12
15-24,Female,Spain,0.322,2018,8
15-24,Female,Spain,0.321,2018,9
15-24,Female,Spain,0.3279999999999999,2018,10
15-24,Female,Spain,0.332,2018,11
15-24,Female,Spain,0.346,2018,12
15-24,Female,Spain,0.365,2019,1
15-24,Female,Spain,0.373,2019,2
15-24,Female,Spain,0.367,2019,3
15-24,Female,Spain,0.35,2019,4
15-24,Female,Spain,0.345,2019,5
15-24,Female,Spain,0.3379999999999999,2019,6
25+,Female,France,0.0819999999999999,2015,6
25+,Female,France,0.081,2015,7
25+,Female,France,0.063,2023,11
25+,Female,France,0.063,2023,12
25+,Female,France,0.063,2024,1
25+,Female,France,0.063,2024,2
25+,Female,France,0.062,2024,3
25+,Female,France,0.062,2024,4
25+,Female,France,0.06,2022,10
25+,Female,France,0.06,2022,11
25+,Female,France,0.06,2022,12
25+,Female,France,0.0579999999999999,2023,1
25+,Female,France,0.0579999999999999,2023,2
25+,Female,France,0.059,2023,3
25+,Female,France,0.062,2023,4
25+,Female,France,0.063,2023,5
25+,Female,France,0.063,2023,6
25+,Female,France,0.064,2023,7
25+,Female,France,0.08,2017,7
25+,Female,France,0.08,2017,8
25+,Female,France,0.078,2017,9
25+,Female,France,0.075,2017,10
25+,Female,France,0.074,2017,11
25+,Female,France,0.074,2017,12
25+,Female,France,0.077,2018,1
25+,Female,France,0.078,2018,2
25+,Female,France,0.079,2018,3
25+,Female,France,0.079,2018,4
25+,Female,France,0.079,2018,5
25+,Female,France,0.077,2018,6
25+,Female,France,0.075,2018,7
25+,Female,France,0.074,2018,8
25+,Female,France,0.074,2018,9
25+,Female,France,0.074,2018,10
25+,Female,France,0.075,2018,11
25+,Female,France,0.075,2018,12
25+,Female,France,0.075,2019,1
25+,Female,France,0.075,2019,2
25+,Female,France,0.074,2019,3
25+,Female,France,0.073,2019,4
25+,Female,France,0.073,2019,5
25+,Female,France,0.072,2019,6
25+,Female,France,0.071,2019,7
25+,Female,France,0.069,2019,8
25+,Female,France,0.067,2019,9
25+,Female,France,0.065,2019,10
25+,Female,France,0.065,2019,11
25+,Female,France,0.066,2019,12
25+,Female,France,0.069,2020,1
25+,Female,France,0.066,2020,2
25+,Female,France,0.062,2020,3
25+,Female,France,0.0579999999999999,2020,4
25+,Female,France,0.052,2020,5
25+,Female,France,0.063,2024,5
25+,Female,France,0.064,2024,6
25+,Female,France,0.064,2024,7
25+,Female,France,0.064,2024,8
25+,Female,France,0.064,2024,9
25+,Female,France,0.081,2014,1
25+,Female,France,0.081,2014,2
25+,Female,France,0.081,2014,3
25+,Female,France,0.0819999999999999,2014,4
25+,Female,France,0.083,2014,5
25+,Female,France,0.084,2014,6
25+,Female,France,0.084,2014,7
25+,Female,France,0.084,2014,8
25+,Female,France,0.084,2014,9
25+,Female,France,0.084,2014,10
25+,Female,France,0.085,2014,11
25+,Female,France,0.084,2014,12
25+,Female,France,0.083,2015,1
25+,Female,France,0.0819999999999999,2015,2
25+,Female,France,0.0819999999999999,2015,3
25+,Female,France,0.0819999999999999,2015,4
25+,Female,France,0.063,2023,8
25+,Female,France,0.063,2023,9
25+,Female,France,0.063,2023,10
25+,Female,France,0.0559999999999999,2020,6
25+,Female,France,0.069,2020,7
25+,Female,France,0.073,2020,8
25+,Female,France,0.074,2020,9
25+,Female,France,0.068,2020,10
25+,Female,France,0.065,2020,11
25+,Female,France,0.064,2020,12
25+,Female,France,0.063,2021,1
25+,Female,France,0.064,2021,2
25+,Female,France,0.066,2021,3
25+,Female,France,0.069,2021,4
25+,Female,France,0.069,2021,5
25+,Female,France,0.068,2021,6
25+,Female,France,0.067,2021,7
25+,Female,France,0.066,2021,8
25+,Female,France,0.065,2021,9
25+,Female,France,0.064,2021,10
25+,Female,France,0.063,2021,11
25+,Female,France,0.063,2021,12
25+,Female,France,0.064,2022,1
25+,Female,France,0.064,2022,2
25+,Female,France,0.064,2022,3
25+,Female,France,0.064,2022,4
25+,Female,France,0.063,2022,5
25+,Female,France,0.061,2022,6
25+,Female,France,0.06,2022,7
25+,Female,France,0.0579999999999999,2022,8
25+,Female,France,0.0579999999999999,2022,9
25+,Female,France,0.081,2015,8
25+,Female,France,0.081,2015,9
25+,Female,France,0.081,2015,10
25+,Female,France,0.0819999999999999,2015,11
25+,Female,France,0.081,2015,12
25+,Female,France,0.081,2016,1
25+,Female,France,0.0819999999999999,2016,2
25+,Female,France,0.08,2016,3
25+,Female,France,0.079,2016,4
